customer_id,first_name,last_name,email,signup_date,region,acquisition_channel
419,Michael,Bruce,lisamccarthy@example.com,2024-03-30,North,social
420,Samantha,Lawrence,lawrenceallen@example.org,2023-11-26,Central,email
421,Isaac,Steele,ibarnes@example.net,2023-05-10,East,organic
422,Patrick,Lopez,angelaburns@example.org,2024-08-22,Central,social
423,Jacob,Wilkinson,glennstephanie@example.com,2024-01-26,Central,social
424,Derrick,Ochoa,fortiz@example.com,2024-04-09,Central,paid_search
425,Jennifer,Wallace,christopherjohnson@example.org,2023-04-12,North,social
426,Kelly,Hill,gary79@example.net,2024-10-28,Central,email
427,Kendra,Simpson,armstrongjoseph@example.net,2023-08-09,West,social
428,Madeline,Richardson,wolfscott@example.org,2023-08-22,West,paid_search
429,Veronica,Garcia,kennethkidd@example.com,2024-04-09,West,paid_search
430,Jose,Atkins,gonzalesvictoria@example.org,2023-04-08,East,paid_search
431,Jason,Rojas,michelle96@example.org,2024-11-12,East,paid_search
432,Christina,Glover,lindahudson@example.net,2023-06-06,West,paid_search
433,Juan,Ryan,tiffany44@example.net,2023-03-29,North,organic
434,Joseph,Hodge,taylorkaren@example.com,2024-01-17,South,paid_search
435,Samantha,Riddle,jacquelineanderson@example.org,2024-08-23,Central,social
436,Jennifer,Poole,kburns@example.net,2024-11-17,North,social
437,Joseph,Perry,yjones@example.org,2024-11-12,West,paid_search
438,Richard,Brady,shawn75@example.net,2023-02-22,East,email
439,Aaron,Schroeder,simonstephen@example.net,2023-12-27,North,social
440,Heidi,Horn,brobinson@example.org,2023-08-06,South,social
441,Troy,Morris,matthew92@example.net,2023-08-18,North,social
442,Melissa,Kramer,williamsconnie@example.com,2024-07-23,East,paid_search
443,Allen,Noble,scottsmith@example.com,2023-10-13,Central,organic
444,James,Barker,nicoleturner@example.com,2024-03-15,Central,organic
445,Clarence,Ward,watsonrebecca@example.org,2024-09-28,Central,referral
446,Brett,Garrett,rubendavis@example.org,2024-07-24,North,social
447,Aaron,Woods,brittneystone@example.com,2024-11-04,East,social
448,Albert,Dominguez,mcneilrobert@example.org,2023-10-07,East,organic
449,Tim,Perez,crosscurtis@example.com,2023-12-26,North,referral
450,Michael,Evans,wayala@example.org,2023-05-27,Central,organic
451,Darlene,Byrd,morenoalan@example.net,2023-03-13,South,social
452,Frank,Bell,courtneyhernandez@example.com,2023-02-01,North,social
453,Christina,Ramos,christophergarcia@example.org,2023-08-09,West,social
454,Brittany,Cruz,iedwards@example.org,2023-12-16,South,paid_search
455,Joshua,Miller,kimberly04@example.org,2023-11-29,Central,paid_search
456,April,Hicks,dphillips@example.org,2023-02-23,South,social
457,Troy,Rodriguez,elittle@example.net,2024-09-24,North,organic
458,Pamela,Smith,sarah26@example.net,2023-10-06,West,social
459,Robert,Payne,kathrynbest@example.org,2024-05-12,Central,social
460,Alvin,Jones,jason06@example.net,2023-10-07,South,paid_search
461,Justin,Marquez,zhenderson@example.org,2023-04-27,East,email
462,Danielle,Medina,joshuacollins@example.net,2023-10-18,Central,paid_search
463,Samantha,Mccann,amandamyers@example.net,2024-11-14,East,paid_search
464,Kathryn,Santos,collinssamuel@example.org,2024-02-09,Central,organic
465,Brian,Miller,nwilson@example.net,2023-07-29,East,organic
466,Brian,Wade,davidzimmerman@example.net,2023-05-21,East,referral
467,Alexander,Crawford,alexandra42@example.com,2023-05-03,North,organic
468,David,Norman,jessica10@example.com,2024-03-16,South,paid_search
469,Lindsay,Nelson,bakertheresa@example.net,2024-06-29,South,organic
470,Chris,Gibson,brian92@example.com,2024-11-15,East,paid_search
471,Eric,Ayala,perezwilliam@example.org,2023-02-13,West,organic
472,Michele,Smith,ruizpatrick@example.org,2023-03-21,East,organic
473,Harold,Horne,tranrobin@example.net,2024-08-10,West,social
474,Diana,Walker,robertcortez@example.com,2024-03-03,East,social
475,Margaret,Duncan,shawrachel@example.org,2023-01-22,East,organic
476,Jeffrey,Black,finleycasey@example.com,2024-09-24,West,organic
477,Michelle,Ayala,mark87@example.org,2024-01-06,North,email
478,Miguel,Carter,jodi37@example.com,2023-04-19,South,paid_search
479,Brittany,Snyder,jessicapayne@example.org,2024-02-15,Central,paid_search
480,Edward,Randolph,hallmichael@example.net,2023-11-14,East,organic
481,Natalie,Tapia,blakenicholas@example.net,2023-06-22,North,organic
482,Jessica,Garcia,robertwoodward@example.org,2023-04-27,Central,paid_search
483,Jennifer,Davis,phyllismeyer@example.net,2023-12-24,East,paid_search
484,Paula,Ellis,carpenterwilliam@example.net,2024-10-22,South,social
485,Lori,Jones,grahamtamara@example.org,2023-05-30,East,organic
486,Kelly,Rosales,vhaynes@example.com,2024-09-08,South,organic
487,Louis,Nelson,hardingderek@example.net,2024-11-02,North,email
488,Daniel,Garcia,aowens@example.org,2024-10-05,West,organic
489,Amanda,Oconnell,shannonford@example.org,2024-07-31,Central,paid_search
490,Christopher,Aguirre,margaret90@example.org,2024-08-01,Central,paid_search
491,Mary,Murphy,dawsontanya@example.com,2024-10-04,East,paid_search
492,William,Byrd,lori20@example.com,2023-03-11,West,organic
493,Melissa,Hawkins,codygarcia@example.org,2023-11-07,East,paid_search
494,David,Brown,davidcolon@example.com,2023-12-27,Central,social
495,Gina,Pace,aguilarjonathan@example.org,2024-04-17,West,organic
496,Andrew,Brown,flamb@example.com,2024-01-13,East,organic
497,David,Dunlap,jacksonaudrey@example.net,2023-04-03,Central,organic
498,Randall,Johnson,nthompson@example.org,2024-01-29,West,social
499,Joshua,Griffin,austinharvey@example.org,2023-02-12,West,social
500,Deborah,Porter,rbrown@example.com,2024-08-08,South,referral
501,Derrick,Gonzalez,crystalpham@example.org,2024-05-02,Central,paid_search
502,Veronica,Casey,timothy75@example.net,2023-03-05,West,organic
503,Wayne,Price,anthonyharper@example.org,2023-12-18,North,organic
504,Paula,Osborne,stokesthomas@example.com,2023-06-26,North,paid_search
505,Katie,Key,craigsandoval@example.com,2024-03-24,West,organic
506,Amanda,Moody,gallagherstacie@example.net,2024-09-16,South,paid_search
507,Meghan,Salinas,savannah22@example.org,2023-10-17,West,paid_search
508,Brittany,Drake,robin05@example.net,2023-12-13,Central,paid_search
509,Anne,Hart,marycochran@example.com,2024-10-08,East,organic
510,Amber,Thompson,davisjesse@example.org,2023-04-07,Central,organic
511,Andrew,Woods,samantha32@example.com,2023-10-18,East,social
512,Jennifer,Sellers,brian29@example.net,2024-11-03,Central,social
513,Samantha,Schroeder,susan56@example.net,2023-12-08,North,email
514,Craig,Turner,theresaoconnor@example.com,2023-05-25,East,social
515,Latoya,Yu,grant89@example.com,2024-11-02,West,paid_search
516,Jeffrey,Chapman,nicholasgross@example.com,2024-12-26,North,organic
517,David,Daniel,xrosales@example.net,2024-01-21,East,paid_search
518,Antonio,Guzman,daniellegarcia@example.com,2024-11-17,Central,email
519,Donald,Mcgee,michaelflores@example.net,2024-11-17,West,organic
520,Nicole,Davis,sean43@example.org,2023-01-19,East,paid_search
521,Heather,Bell,lebrandon@example.com,2023-08-08,East,paid_search
522,Jessica,Costa,ysnyder@example.com,2024-05-12,South,referral
523,Amy,Garcia,kkramer@example.net,2023-05-21,South,organic
524,Katherine,Perez,cjones@example.com,2023-04-14,Central,organic
525,Andrew,Green,jonesgeorge@example.com,2024-06-23,North,email
526,Eugene,Jones,morgantricia@example.com,2024-09-24,South,social
527,Janet,Reynolds,catherinehamilton@example.org,2023-06-07,South,social
528,Craig,Harris,robertspencer@example.net,2024-12-10,Central,organic
529,Amber,Guerrero,john06@example.net,2023-06-19,West,email
530,Andrea,Henry,wardronald@example.com,2024-01-09,South,organic
531,Madison,Weber,bgonzalez@example.org,2024-09-17,East,referral
532,George,Carter,wellsdarrell@example.com,2024-04-04,South,email
533,Thomas,Jacobson,christopher86@example.org,2023-11-13,West,paid_search
534,Nathan,James,seanbaker@example.com,2023-07-18,East,referral
535,Jose,Hood,hernandezheather@example.org,2024-08-07,West,social
536,Christopher,Cooper,larellano@example.org,2023-10-16,West,paid_search
537,Angela,Randall,rsheppard@example.com,2024-03-04,South,paid_search
538,Ashley,Young,christian08@example.net,2024-09-11,South,email
539,Rachel,Mcbride,davidtodd@example.org,2023-02-23,West,email
540,Stacy,Jackson,lindseymartinez@example.com,2024-07-21,North,email
541,Christian,Vega,wendyburton@example.net,2024-06-12,North,social
542,Jonathan,Bartlett,millerangela@example.net,2023-06-14,East,organic
543,Mark,Hill,astark@example.net,2024-06-09,South,paid_search
544,Cindy,Mills,jrodriguez@example.org,2023-04-04,South,email
545,Ashley,Aguilar,buckleyanna@example.org,2023-12-24,North,email
546,Kristi,Dillon,natalie46@example.net,2024-02-10,Central,paid_search
547,Todd,Lynch,jacksonrichard@example.net,2024-01-31,North,paid_search
548,Charlotte,Steele,fosternatasha@example.net,2023-01-29,East,paid_search
549,John,Reese,penny05@example.com,2024-10-27,East,referral
550,Larry,Cameron,comptonjeremy@example.com,2023-05-21,North,email
551,Terri,Ramos,joseph69@example.net,2024-04-28,South,organic
552,Christopher,Alexander,wfigueroa@example.net,2024-04-25,West,email
553,Michelle,Nicholson,cameronmckinney@example.com,2023-03-23,North,social
554,Derek,York,thompsonnancy@example.org,2023-06-03,Central,organic
555,Mary,Wright,joshuacolon@example.net,2024-09-15,Central,referral
556,Randy,Leblanc,allentracy@example.com,2023-10-23,South,paid_search
557,Gregory,Harrell,max41@example.com,2023-02-18,South,paid_search
558,Anthony,Williams,mercedesholland@example.net,2024-09-29,West,paid_search
559,Jamie,Pearson,hancocktammy@example.net,2024-05-26,Central,organic
560,Alan,Buck,carolynsmith@example.com,2024-10-09,Central,paid_search
561,Charlene,Hahn,rodney65@example.com,2023-05-28,East,social
562,Johnathan,Owens,asilva@example.net,2024-09-21,East,paid_search
563,Yvonne,Levy,anna99@example.com,2024-03-02,South,organic
564,Kenneth,Rodriguez,rogersjoshua@example.com,2023-03-29,Central,social
565,Michelle,Green,jacob83@example.org,2023-03-11,Central,referral
566,Linda,Lang,rguerrero@example.org,2024-06-03,Central,paid_search
567,Jennifer,Rios,jordan66@example.com,2024-04-26,North,organic
568,Jillian,Aguilar,matthewreeves@example.net,2024-01-18,East,social
569,Amanda,Glover,william28@example.org,2024-01-01,North,social
570,Kelly,Ruiz,jessica82@example.net,2024-11-03,North,paid_search
571,Rachel,Pena,michaelgarner@example.com,2023-12-07,South,email
572,Robert,Eaton,jorge47@example.org,2024-07-13,East,organic
573,Thomas,Delacruz,kennedyjames@example.org,2023-06-29,West,email
574,Mikayla,James,robert22@example.org,2024-05-05,South,referral
575,Matthew,Benitez,tthomas@example.org,2023-03-06,West,email
576,Kimberly,Freeman,lawrencebrown@example.com,2023-07-26,North,organic
577,Joshua,Juarez,barbaramoore@example.org,2023-02-12,East,email
578,David,Hamilton,epowell@example.com,2024-06-11,West,referral
579,Adam,Ferguson,stephanie58@example.org,2024-07-10,West,referral
580,Andrew,Smith,jeremywiley@example.com,2024-10-24,South,organic
581,David,Reyes,gary04@example.com,2023-02-18,East,organic
582,Stephen,Meyer,ryan25@example.com,2024-01-12,West,organic
583,Michael,Lopez,osmith@example.net,2024-03-26,West,email
584,Traci,Clark,lawrencegary@example.com,2023-07-11,West,paid_search
585,Jennifer,Conner,qmcdowell@example.net,2024-01-12,Central,social
586,Cindy,Wheeler,stanleydesiree@example.org,2023-03-26,West,organic
587,Brandon,Wilson,jjames@example.com,2024-09-08,South,organic
588,Thomas,Hernandez,turnerdorothy@example.net,2023-11-25,North,paid_search
589,Abigail,Dean,robertroach@example.net,2024-11-07,East,organic
590,Jennifer,Wilson,glovertyler@example.net,2024-09-09,West,paid_search
591,James,Baker,michaelortiz@example.org,2024-03-30,East,organic
592,Benjamin,Crawford,haleycastillo@example.org,2023-12-28,Central,paid_search
593,Aaron,Powers,conleyelizabeth@example.org,2023-10-09,North,referral
594,Stacy,Chan,cummingscraig@example.com,2024-10-14,West,organic
595,Dawn,Bryant,joseph01@example.org,2024-11-26,South,paid_search
596,Morgan,Phelps,laurie56@example.net,2023-05-27,Central,referral
597,Darrell,York,smithdevon@example.net,2024-03-24,North,social
598,George,Howard,rfriedman@example.net,2023-08-30,East,organic
599,Christopher,Briggs,danielross@example.com,2024-08-03,North,paid_search
600,Joseph,Cruz,pmarsh@example.org,2024-11-26,West,social
601,Daniel,Horton,jarvismegan@example.org,2024-01-16,West,referral
602,Robert,Garza,ywhite@example.com,2024-08-10,South,email
603,Cheryl,Huffman,timothyfreeman@example.com,2024-02-12,East,paid_search
604,Scott,Brown,alexander89@example.net,2023-09-13,North,social
605,Annette,Levine,april91@example.com,2023-07-10,West,organic
606,Dorothy,Wright,elizabeth62@example.net,2024-07-29,North,paid_search
607,Patricia,Salazar,schneidereric@example.com,2023-09-24,West,organic
608,Melissa,Booth,waltonmalik@example.com,2024-09-18,East,organic
609,Tara,Williams,andreagray@example.org,2024-05-17,South,social
610,Christian,Wallace,fmiller@example.com,2023-03-17,West,organic
611,Leslie,Hooper,garciarobert@example.net,2024-12-31,West,organic
612,Andrea,Petersen,pamela83@example.net,2024-11-29,East,referral
613,Emily,Clements,marcia37@example.com,2024-12-27,North,social
614,Ann,Harvey,xmoran@example.net,2023-10-25,East,paid_search
615,Shaun,Davis,aaronkelly@example.net,2024-12-29,South,email
616,Tamara,Carter,jacqueline02@example.com,2024-06-04,South,email
617,Donald,Love,nrodriguez@example.org,2023-07-25,South,organic
618,Jacob,Conrad,ylewis@example.org,2024-05-20,North,organic
619,Jennifer,Rodriguez,owilliams@example.net,2024-08-09,East,paid_search
620,Brianna,Barton,lellis@example.net,2024-07-18,South,paid_search
621,Dennis,Porter,tranryan@example.net,2023-03-30,North,social
622,Timothy,Romero,heatherthompson@example.org,2024-05-05,Central,paid_search
623,Dale,Sandoval,william66@example.net,2024-02-24,Central,paid_search
624,Ruth,Farmer,raymond54@example.com,2023-11-21,North,organic
625,Linda,Taylor,megan85@example.net,2024-11-27,Central,paid_search
626,Jillian,Spencer,jamesweber@example.com,2024-07-18,Central,paid_search
627,Glenda,Morse,tinasantos@example.org,2023-05-13,West,organic
628,William,Benson,jennifer58@example.com,2023-02-26,North,paid_search
629,Brandi,Bender,icraig@example.com,2023-11-08,South,paid_search
630,Natalie,Henderson,millsanthony@example.org,2024-12-27,South,organic
631,Brian,Brown,karen24@example.net,2024-06-15,East,paid_search
632,John,Franco,james80@example.com,2023-09-14,South,email
633,Lisa,Garcia,juliahoffman@example.org,2024-07-18,East,social
634,William,Robles,heather06@example.com,2023-11-07,Central,organic
635,Robert,French,tammy00@example.net,2024-05-29,South,paid_search
636,John,Oliver,ogreer@example.net,2024-08-17,South,social
637,Jenna,Richardson,kimberlybrandt@example.com,2024-10-01,Central,organic
638,Shane,Lucero,lopezglenn@example.net,2024-07-31,North,paid_search
639,David,Williams,angela22@example.net,2023-01-30,North,email
640,Meghan,Smith,jmckinney@example.org,2024-10-18,Central,organic
641,Eric,Morris,ayalacolleen@example.net,2023-08-04,Central,organic
642,Kevin,Tyler,charles58@example.org,2024-10-16,North,paid_search
643,Susan,Meyer,robertherrera@example.org,2024-10-04,Central,paid_search
644,Michael,Ware,mark43@example.net,2023-11-06,West,organic
645,Alyssa,Barajas,wilsonmichael@example.org,2024-12-02,West,organic
646,Rebecca,Austin,susanfleming@example.com,2023-03-16,North,organic
647,Patrick,Hogan,cruzamber@example.com,2024-03-01,West,organic
648,Angel,Black,willie87@example.com,2023-12-15,Central,paid_search
649,Bradley,Villanueva,lukemiller@example.org,2023-11-23,East,organic
650,Gary,Huber,simsjason@example.net,2023-05-14,East,referral
651,Kim,Hancock,nhouston@example.net,2023-04-19,East,paid_search
652,Maria,Johns,elucas@example.net,2023-05-06,East,organic
653,Gina,Johnson,benjamin10@example.org,2023-05-25,North,paid_search
654,Laura,Grant,rhondarussell@example.com,2024-01-29,Central,organic
655,Crystal,Hamilton,pricedavid@example.org,2023-06-13,East,paid_search
656,Darlene,Montgomery,haynescharles@example.net,2023-11-17,South,referral
657,Daniel,Buchanan,catherine47@example.com,2024-05-25,Central,email
658,Randall,Guerrero,omoore@example.org,2023-11-12,West,paid_search
659,Julie,Robles,susan24@example.net,2024-02-07,Central,organic
660,Olivia,Sanford,susan08@example.net,2023-09-04,South,paid_search
661,Donald,Williams,fmedina@example.com,2023-02-19,North,social
662,Jason,Figueroa,jason82@example.org,2024-09-03,West,organic
663,Jack,Jensen,james29@example.org,2023-01-09,North,organic
664,Melissa,Randolph,enewman@example.com,2023-09-28,East,paid_search
665,Emily,King,jessicafreeman@example.com,2024-01-10,North,email
666,Michael,Lambert,craigharvey@example.org,2024-08-06,Central,paid_search
667,Louis,Hayes,heather29@example.net,2024-07-20,East,organic
668,Michael,Stewart,ujackson@example.org,2024-05-31,West,organic
669,Kristen,Joseph,xhill@example.org,2023-10-14,Central,email
670,Erin,Rivera,wford@example.com,2023-05-02,South,social
671,Tony,Rodriguez,wilkinsonmichele@example.org,2024-02-08,East,referral
672,Patricia,Gonzalez,lunapatricia@example.net,2023-12-14,Central,email
673,Crystal,Hess,nhammond@example.org,2023-05-28,South,referral
674,Andrea,Stephens,jvaldez@example.com,2024-02-16,Central,social
675,Philip,Vance,dennis88@example.org,2023-02-09,South,organic
676,Randy,Shaw,melaniedrake@example.net,2024-04-30,Central,social
677,Gabrielle,Todd,seanwhite@example.net,2024-09-12,Central,paid_search
